ID;SEX;CHILD_BOOL;REALTY_BOOL;HAVE_ACCOUNT_BOOL;EMAIL_BOOL;DCI;PROFIT_FAMILY;UCI;FOREIGN_PASSPORT_BOOL;SIML;EDUCATION;TRANSPORT_AMOUNT;target;sample
1083;1;0;1;0;1;69600;230000;100000;1;18;3;2;0;Train
1084;0;1;1;0;0;69015,3438;69015,3438;0;1;37;3;1;0;Train
1085;1;1;1;0;1;68266,4375;68266,4375;0;0;158;4;2;0;Train
1087;1;1;0;0;0;32146,5;32146,5;0;0;60;3;0;0;Train
1088;0;0;0;0;0;17400;50000;0;0;49;5;0;0;Train
1089;1;0;0;0;0;28855;40000;0;1;26;3;0;0;Train
1090;1;0;0;0;0;41928,4297;41928,4297;0;1;47;5;1;0;Train
1093;1;1;1;0;0;23085,2402;32085,2402;0;0;67;5;0;0;Train
1094;1;0;1;0;0;19415,9492;24415,9492;5000;0;256;5;0;0;Train
1096;1;0;1;0;0;32187,4609;60000;0;0;28;3;0;0;Train
1097;0;1;1;0;0;17470,7598;42470,7617;0;0;31;5;0;0;Train
1098;0;1;1;0;0;12811,6201;16000;4000;0;222;5;0;0;Train
1099;0;1;1;0;0;5744,4302;15744,4297;10000;0;19;5;0;0;Train
1100;0;1;1;0;0;13973,0703;48000;14000;0;16;5;0;0;Train
1101;1;1;0;0;0;28151,4707;38149;0;1;44;3;1;0;Train
1103;0;1;0;0;0;19060,8301;19060,8301;0;0;27;5;0;0;Train
1105;0;1;1;0;0;31396,1504;60000;0;0;12;5;1;0;Train
1106;1;1;0;0;0;12866,04;30000;11500;0;34;5;0;0;Train
1107;0;1;1;0;0;22185;36685;0;0;40;3;1;0;Train
1108;0;1;0;0;1;10888;14888;4000;0;103;5;0;0;Train
1109;0;1;1;0;0;17400;40000;0;0;6;3;0;0;Train
1111;0;0;0;0;1;39676,9688;39676,9688;0;1;17;3;0;0;Train
1112;1;1;1;0;0;28996,7109;45000;0;0;218;5;1;0;Train
1113;0;1;1;0;0;21346,3008;36346,3008;0;0;94;5;0;0;Train
1115;1;1;0;0;0;24086,6504;36486,6484;0;0;33;5;1;0;Train
1116;1;0;1;0;0;20184;56284;28000;1;33;5;1;0;Train
1117;1;0;1;0;0;6264;35000;9250;0;15;3;0;0;Train
1119;0;1;0;0;0;8463,2598;10000;0;1;74;5;0;0;Train
1120;1;0;0;0;1;33091,8789;50000;0;0;30;4;0;0;Train
1121;1;1;1;0;0;53995,6797;73995,6797;0;0;205;3;1;0;Train
1122;0;0;1;0;0;28959,6094;28959,6094;0;0;221;5;0;0;Train
1123;1;0;0;1;0;13926,1396;13926,1396;0;0;323;1;0;0;Train
1124;0;1;1;0;0;34666,8086;34666,8086;0;0;65;3;0;0;Train
1126;0;1;0;0;0;2492,8301;45000;30000;0;84;5;0;0;Train
1127;1;0;1;0;0;9774;55000;0;0;377;3;0;0;Train
1129;0;1;1;0;0;10263,9102;18263,9102;8000;0;57;3;0;0;Train
1130;0;1;0;0;1;24538,0508;54000;0;0;17;5;0;0;Train
1134;1;1;1;0;1;25452,9805;130000;0;1;25;3;1;0;Train
1135;1;1;0;0;0;21757,7598;25000;0;0;180;3;1;0;Train
1136;0;1;1;0;1;110324,6719;210000;0;1;28;5;1;0;Train
1138;1;1;1;1;0;0;10000;0;0;96;5;1;0;Train
1140;0;0;1;1;1;0;30000;0;1;0;3;0;0;Train
1141;1;1;1;1;0;0;40000;0;0;0;5;1;0;Train
1143;1;1;0;0;0;8799,4902;40000;15000;0;60;5;0;0;Train
1144;0;1;0;0;1;9224,8301;40000;0;0;196;5;0;0;Train
1146;1;1;1;0;1;71340;100000;7200;1;8;3;1;0;Train
1147;0;1;0;0;1;25000,0703;60000;0;0;36;4;1;0;Train
1148;0;1;1;0;1;17400;40000;0;1;124;3;1;0;Train
1149;0;1;0;0;0;7961,4302;21500;14000;0;53;5;0;0;Train
1151;1;1;0;0;0;68299,3984;100000;0;1;86;3;1;0;Train
1152;1;1;0;0;0;12558,8896;31000;2000;0;36;5;0;0;Train
1153;1;1;1;0;0;35235;40000;0;0;18;5;0;0;Train
1154;0;0;0;0;0;12238,6797;27238,6797;0;0;12;6;1;0;Train
1155;0;0;1;0;1;28889,7598;28889,7598;0;1;17;3;0;0;Train
1156;1;1;1;0;0;13050;20050;7000;0;60;4;0;0;Train
1157;0;1;1;0;0;10631,0898;10631,0898;0;0;16;3;0;0;Train
1158;1;0;1;0;1;16833,0508;20833,0508;4000;0;31;4;0;0;Train
1159;0;1;1;0;1;12615;28000;0;0;188;2;2;0;Train
1161;0;1;1;0;1;57963,6797;62963,6797;5000;1;62;2;1;0;Train
1163;0;1;1;0;0;14809,3398;19000;0;0;17;3;0;0;Train
1165;0;0;1;0;1;74290;74290;0;1;192;3;1;0;Train
1167;1;0;0;0;0;130500;130500;0;0;62;3;1;0;Train
1170;0;0;1;0;0;55142,0586;55142,0586;0;1;76;3;1;0;Train
1171;1;1;0;0;0;30624;63000;12000;1;26;3;0;0;Train
1172;0;0;1;0;0;8729;40000;7000;0;63;5;0;0;Train
1173;1;1;1;0;1;108868,7109;115000;0;1;118;3;0;0;Train
1174;1;1;1;0;1;18009;58009;25000;1;29;4;1;0;Train
1176;0;1;1;0;0;12865,8496;31000;0;0;17;5;0;0;Train
1177;0;1;1;0;1;137372,8438;260000;0;1;99;3;1;0;Train
1179;1;0;1;0;0;11540;20000;0;0;72;4;1;0;Train
1180;0;1;1;0;0;34072;44000;10000;1;72;3;0;0;Train
1181;0;1;1;0;0;13050;28050;15000;0;6;5;0;0;Train
1182;1;1;1;0;1;96941,2031;110000;0;1;73;3;1;0;Train
1183;0;1;1;0;0;6188,8301;30000;0;0;8;5;1;0;Train
1186;0;0;0;0;1;12279,9102;33279,9102;0;1;41;3;0;0;Train
1187;0;0;1;0;0;12417,3496;50000;0;0;16;3;0;0;Train
1190;0;1;1;0;0;11310;61310;10000;0;53;3;0;0;Train
1191;1;1;0;0;1;35614,6602;52000;0;0;56;3;1;0;Train
1192;0;0;1;0;0;9263,9805;9263,9805;0;1;60;5;0;0;Train
1197;1;1;0;0;0;16420,4902;16420,4902;0;0;8;5;1;0;Train
1199;0;1;0;0;0;8700;33700;10000;0;26;5;0;0;Train
1200;0;1;1;0;0;9865;24865;5000;0;86;3;0;0;Train
1201;1;0;0;0;0;28661;28661;0;0;109;3;1;0;Train
1202;1;1;0;0;0;45087,7383;70000;0;1;17;3;1;0;Train
1204;0;1;1;0;0;28464;60000;0;0;44;3;0;0;Train
1207;1;0;0;0;0;8700;20000;7000;0;28;5;0;0;Train
1208;1;1;1;0;0;474058;544058;50000;1;56;3;0;0;Train
1209;1;0;1;0;0;27880,2109;27880,2109;0;1;65;5;0;0;Train
1210;0;1;0;0;0;14714,2305;14714,2305;0;0;20;5;0;0;Train
1211;0;1;1;0;0;9586,5996;13586,5996;0;0;12;5;0;0;Train
1212;0;0;0;0;0;5830;27000;0;0;184;5;0;0;Train
1213;0;1;1;0;0;19811,2793;20000;0;0;181;3;0;0;Train
1215;1;1;0;0;0;44000;100000;50000;0;59;3;1;0;Train
1216;0;0;1;0;0;10524,2002;10524,2002;0;0;56;5;0;0;Train
1217;1;1;1;0;0;26684,3301;41684,3281;12204;0;15;5;1;0;Train
1218;0;0;0;0;1;26853,0801;26853,0801;0;0;47;3;1;0;Train
1220;1;0;1;0;0;6942,48;18884,9609;11942,4805;0;7;5;0;0;Train
1221;1;0;0;0;1;11032,04;19000;5000;0;23;5;0;0;Train
1222;1;1;1;0;0;19140;50000;0;1;45;3;1;0;Train
1223;1;1;1;0;1;14015,8398;115000;72000;0;23;3;1;0;Train
1225;1;0;1;0;0;31154,3301;31154,3301;0;0;12;3;1;0;Train
1226;0;1;1;0;0;51876,8984;151876,9062;0;1;192;3;0;0;Train
1227;1;0;0;0;1;27365,1406;27365,1406;0;1;40;5;0;0;Train
1228;1;1;1;0;0;87557,75;184000;0;1;121;3;1;0;Train
1229;0;1;1;0;0;19717,4707;30000;0;0;57;3;0;0;Train
1230;1;1;1;0;0;8363,71;15872,8604;0;0;60;5;1;0;Train
1232;0;1;1;1;0;0;11000;0;0;114;5;0;0;Train
1233;0;1;1;0;0;211875,1875;226000;0;1;27;3;2;0;Train
1237;1;0;1;0;1;43500;43500;0;1;77;5;1;0;Train
1238;1;1;0;0;0;19711,9102;30000;0;0;6;5;1;0;Train
1239;1;1;0;0;0;16276,2002;26076,1992;0;0;0;5;0;0;Train
1241;0;1;1;0;0;4244,3301;18244,3301;0;0;34;5;0;0;Train
1242;0;1;1;0;0;6935;21000;0;0;126;5;0;0;Train
1243;0;1;1;0;0;28958,1406;60000;0;1;36;3;1;0;Train
1244;0;1;1;0;0;66851,6719;81851,6719;0;0;268;3;0;0;Train
1246;0;1;0;1;0;0;40000;0;0;14;5;0;0;Train
1247;0;0;1;0;0;26407,7891;65000;0;0;42;3;1;0;Train
1249;0;1;0;1;0;0;10000;0;0;0;5;0;0;Train
1250;0;1;0;0;0;11900,7803;26900,7793;0;0;10;5;0;0;Train
1252;0;1;1;0;1;9485,0498;10021,2803;536,23;0;6;3;0;0;Train
1253;1;0;0;0;1;707600;707600;0;1;118;3;0;0;Train
1256;1;1;1;0;0;11093,0703;20000;0;0;64;6;1;0;Train
1257;0;1;0;1;0;0;20000;10000;0;0;5;0;0;Train
1259;0;1;0;0;0;22737,4297;40000;0;0;139;5;0;0;Train
1263;0;1;0;0;0;12228,1504;15500;0;0;12;3;0;0;Train
1264;1;1;1;0;1;27539,9902;32500;0;1;111;3;1;0;Train
1265;0;1;0;0;0;6162,25;21162,25;15000;0;30;3;1;0;Train
1267;1;1;1;0;0;46030,6719;146030,6719;100000;0;94;6;2;0;Train
1270;0;0;0;0;0;13050;63050;20000;1;187;5;0;0;Train
1271;0;1;1;0;0;12948,6201;35000;0;0;96;5;0;0;Train
1272;1;0;1;0;0;36141,3984;36141,3984;0;0;183;4;0;0;Train
1273;1;1;1;0;0;30400,3906;40400,3906;0;0;48;3;1;0;Train
1275;0;0;0;0;1;24881,6504;24881,6504;0;1;68;3;0;0;Train
1277;1;1;1;1;0;0;23000;0;0;0;5;0;0;Train
1278;1;1;1;0;1;37886,3516;100000;0;0;30;5;1;0;Train
1279;0;0;0;1;0;0;40000;0;0;0;5;0;0;Train
1280;0;1;0;0;0;18307,5703;44000;0;1;103;3;0;0;Train
1281;0;1;0;0;0;9813,5098;9813,5098;0;0;271;3;0;0;Train
1282;1;0;0;1;0;0;15000;0;0;0;5;0;0;Train
1283;0;1;1;0;0;38191,4609;63557,5703;8000;0;32;3;0;0;Train
1284;0;1;1;0;1;4315,4902;14315,4902;10000;0;14;3;0;0;Train
1285;0;0;0;0;0;78776,7422;78776,7422;0;1;64;3;1;0;Train
1288;1;0;1;0;1;32971,9102;32971,9102;0;1;10;3;0;0;Train
1289;0;0;1;1;0;0;15000;0;0;0;5;0;0;Train
1292;0;1;0;0;0;4822,1899;13822,1904;9000;0;24;5;0;0;Train
1293;0;0;0;0;1;18324,3691;18324,3691;0;0;83;3;0;0;Train
1294;0;1;1;0;0;11926,4297;30000;0;0;20;3;0;0;Train
1295;1;1;1;0;1;5220;79000;45000;1;38;3;1;0;Train
1296;1;0;1;1;0;0;17000;0;0;24;5;0;0;Train
1297;0;1;0;0;0;20029,0996;38000;0;0;271;5;0;0;Train
1298;0;0;0;0;0;85672,9766;125672,9766;0;1;177;3;0;0;Train
1300;0;1;1;0;0;4443,9399;9443,9404;5000;0;41;5;0;0;Train
1302;1;1;1;0;0;15198,71;39198,7109;0;0;39;3;1;0;Train
1304;0;1;1;0;0;6904,4502;21904,4492;0;0;30;6;0;0;Train
1306;0;1;1;0;0;17175,8008;37175,8008;20000;0;90;5;0;0;Train
1307;0;1;1;0;0;9984,8096;30000;0;1;160;5;1;0;Train
1309;0;1;1;0;1;20010;25010;5000;0;17;3;0;0;Train
1310;0;1;1;1;0;0;23000;0;0;0;6;0;0;Train
1311;0;1;1;0;0;10505,6602;10505,6602;0;0;158;3;0;0;Train
1312;0;0;1;0;0;12587,9902;22587,9902;10000;0;84;3;0;0;Train
1313;1;1;0;0;1;27594,1094;40000;0;0;55;1;1;0;Train
1315;0;1;0;0;0;13310,6797;32514,4395;0;0;36;5;0;0;Train
1317;1;1;0;0;1;52691,3984;52691,3984;0;0;18;5;1;0;Train
1318;1;1;1;0;1;52098,8008;52098,8008;0;1;64;3;2;0;Train
1319;0;1;1;0;0;7984,8799;12000;4000;0;20;3;0;0;Train
1320;0;1;1;1;0;0;20000;4500;0;0;5;0;0;Train
1321;1;0;1;0;1;13720,7305;23720,7305;0;0;53;3;0;0;Train
1323;1;0;1;0;0;20804,2793;40000;0;1;324;3;1;0;Train
1324;1;1;1;0;1;50000,4609;80000;0;1;10;3;2;0;Train
1325;0;1;0;0;0;12957,5703;25000;0;0;43;6;0;0;Train
1327;0;1;0;0;0;20870,6992;30870,6992;10000;1;94;3;0;0;Train
1328;1;0;1;0;1;35148,8398;35148,8398;0;0;23;3;0;0;Train
1329;0;1;1;0;0;25287,9004;75287,8984;0;0;202;5;0;0;Train
1332;0;1;1;0;1;88333;100000;0;0;56;5;0;0;Train
1333;1;0;0;0;1;64585,4219;64585,4219;0;0;178;3;0;0;Train
1334;0;1;1;0;0;6571,6499;20571,6504;0;0;110;5;0;0;Train
1335;1;1;1;0;0;20109,1504;25109,1504;0;0;31;5;0;0;Train
1338;0;0;1;1;0;0;6953,3198;0;0;0;5;0;0;Train
1339;0;1;0;0;0;5437,5;5437,5;0;0;119;6;0;0;Train
1340;0;1;0;0;0;9829,9902;30000;0;0;224;5;0;0;Train
1341;1;0;0;0;0;10346,7197;38000;15000;0;27;3;1;0;Train
1343;0;0;0;0;0;19270,6191;19270,6191;0;0;25;5;0;0;Train
1344;0;1;0;0;0;41779;41779;0;1;234;3;0;0;Train
1345;0;1;1;0;0;5076,9702;18000;0;0;17;5;0;0;Train
1348;1;0;1;0;1;27574,2305;27574,2305;0;0;16;3;0;0;Train
1349;0;1;0;0;0;22296,0508;32296,0508;10000;0;6;6;0;0;Train
1350;1;1;1;0;1;71874,3203;120000;0;0;40;3;0;0;Train
1351;1;1;0;0;0;28451,8496;58451,8516;0;1;132;3;1;0;Train
1352;1;1;1;1;0;0;30000;0;0;10;6;1;0;Train
1353;0;1;1;0;0;9000;9000;0;0;182;6;0;0;Train
1354;1;1;0;0;0;17181,4492;30000;0;0;128;5;0;0;Train
1355;1;1;0;0;0;16037;30000;0;0;36;6;1;0;Train
1356;1;1;1;0;0;37912,8086;37912,8086;0;0;58;6;0;0;Train
1357;1;0;0;0;0;12100,6201;23000;0;0;60;5;0;0;Train
1358;0;1;1;0;0;10126,6104;37000;7000;0;49;3;0;0;Train
1359;0;0;1;0;0;8949,7305;8949,7305;0;0;333;3;0;0;Train
1360;1;1;0;0;0;103716,1094;103716,1094;0;1;54;3;1;0;Train
1361;1;0;1;0;1;134840,8281;146840,8281;0;0;61;3;0;0;Train
1363;1;0;0;0;1;16611,1699;46611,1719;0;0;19;3;0;0;Train
1364;0;1;1;0;0;8758,9697;8758,9697;0;0;29;5;0;0;Train
1365;1;1;1;0;0;49389,1406;65000;0;0;281;4;1;0;Train
1366;1;1;1;0;1;43862,5;65000;0;0;24;3;1;0;Train
1368;1;1;1;0;0;8981,4902;38981,4883;30000;0;88;5;0;0;Train
1369;0;1;1;0;1;78545,9375;89545,9375;11000;1;218;2;1;0;Train
1370;1;1;1;0;0;31097,4199;42000;0;0;14;3;0;0;Train
1371;0;0;0;0;1;17704,2305;37704,2305;20000;0;14;3;0;0;Train
1372;0;0;1;0;1;13918;40000;0;0;23;5;0;0;Train
1376;0;1;0;0;0;24672,9004;37672,8984;13000;0;51;5;0;0;Train
1380;0;1;1;0;0;21534,0195;27534,0195;6000;0;183;6;0;0;Train
1381;0;0;1;0;0;8099,77;8099,77;0;0;372;5;0;0;Train
1383;1;0;0;0;0;24970,6797;35000;10000;0;17;6;1;0;Train
1384;1;1;1;0;1;30450;50000;0;0;36;3;0;0;Train
1385;0;1;0;1;0;0;37000;5000;0;0;3;0;0;Train
1386;1;1;1;0;0;15141,7305;18000;0;0;126;4;0;0;Train
1387;1;1;0;0;1;52200;82200;0;1;25;3;0;0;Train
1389;0;1;1;0;0;21067,6094;51067,6094;0;0;132;4;1;0;Train
1390;1;1;1;0;1;15939,9502;23939,9492;0;0;8;3;1;0;Train
1391;0;1;1;0;0;8700;30000;0;0;7;6;0;0;Train
1392;0;1;0;1;0;0;18000;0;0;0;5;0;0;Train
1394;0;1;1;0;0;7307,98;20000;0;1;60;5;0;0;Train
1395;0;1;0;0;0;14478,0703;40000;0;0;94;3;0;0;Train
1396;1;1;0;0;0;19392,6094;40000;0;0;113;5;0;0;Train
1398;0;1;0;0;0;18076,5801;34000;0;0;86;3;0;0;Train
1399;0;1;1;0;0;9338;25000;0;0;10;4;0;0;Train
1400;0;1;0;0;0;4347,73;17000;4000;0;55;5;0;0;Train
1401;1;0;1;0;0;11610,7402;11610,7402;0;0;22;4;0;0;Train
1402;1;1;0;0;0;11890;60000;0;1;24;5;1;0;Train
1403;1;1;1;0;1;61168,3906;150000;15000;0;64;2;1;0;Train
1404;1;1;1;0;1;16547,5801;24000;0;0;59;3;0;0;Train
1405;0;0;0;0;1;10026,75;10026,75;0;0;30;5;0;0;Train
1406;1;1;0;0;0;14414,6299;14414,6299;0;0;83;6;0;0;Train
1407;1;1;1;0;0;8700;50000;35300;0;39;3;0;0;Train
1408;1;0;0;0;0;107546,3594;110000;0;1;63;3;0;0;Train
1410;0;1;0;0;1;32465,0703;59465,0703;0;0;38;3;0;0;Train
1412;1;1;1;0;0;31452,8906;42052,8906;1800;0;343;6;1;0;Train
1413;1;1;0;0;1;50553,9414;60000;0;0;145;3;0;0;Train
1414;0;0;1;0;1;20410,1992;50000;0;0;65;6;1;0;Train
1416;1;1;1;0;0;16073,96;22000;0;0;165;5;0;0;Train
1417;0;1;1;0;1;69522,6719;200522,6719;116000;0;116;3;1;0;Train
1418;0;1;0;0;0;70962,5625;220000;0;1;119;2;0;0;Train
1419;1;1;1;0;0;32158,7598;27256,0996;0;0;8;6;0;0;Train
1420;1;1;1;0;1;80297,4609;96000;0;0;61;3;0;0;Train
1422;1;0;0;0;1;107024,6484;107024,6484;22501,25;0;8;3;1;0;Train
1423;1;1;1;0;1;45240;50000;0;0;41;3;0;0;Train
1425;0;1;1;0;0;10514,1797;20514,1797;0;0;200;5;0;0;Train
1427;1;1;1;0;0;23058,9707;30000;0;0;110;5;0;0;Train
1428;0;1;1;0;0;8495,54;30000;0;0;202;3;0;0;Train
1429;1;1;1;0;0;46010,9688;86010,9688;0;0;282;5;0;0;Train
1430;1;1;0;0;0;18604;25000;0;0;27;4;0;0;Train
1431;0;1;1;0;0;9071,79;9071,79;0;0;144;5;0;0;Train
1432;0;1;1;0;1;47499,8281;80499,8281;0;1;37;3;1;0;Train
1433;0;1;1;0;0;63990,8711;120000;0;0;130;3;0;0;Train
1434;1;1;1;0;0;7011,6802;25000;0;0;99;6;1;0;Train
1435;1;1;0;0;0;25691,2891;25691,2891;0;0;196;6;2;0;Train
1436;1;1;1;0;0;11087,9004;18000;0;0;60;3;0;0;Train
1437;0;1;1;0;0;37450;67000;0;0;195;4;1;0;Train
1439;1;0;0;0;0;60158;60158;0;0;58;3;0;0;Train
1440;1;0;1;0;0;30450;50000;0;1;10;5;0;0;Train
1441;0;0;1;0;1;23914,7695;23914,7695;0;1;84;3;0;0;Train
1443;0;1;0;0;0;18467,3008;50000;0;0;21;3;1;0;Train
1445;0;1;0;0;0;12176,9297;57000;20000;0;118;3;1;0;Train
1446;0;1;1;0;0;8943,6396;15943,6396;7000;0;16;4;0;0;Train
1448;0;1;1;0;0;7710,7402;20000;0;0;299;5;0;0;Train
1449;0;1;1;0;1;21838,7402;56838,7383;35000;1;18;3;1;0;Train
1452;1;1;1;0;1;79335,3594;124335,3594;0;0;72;3;0;0;Train
1453;1;0;1;0;0;21097;46000;6000;0;21;3;0;0;Train
1455;1;1;0;0;0;30450;90000;35000;1;33;3;1;0;Train
1457;0;0;1;0;0;19994,0098;19994,0098;0;0;233;5;1;0;Train
1458;1;1;0;0;0;13920;28920;8000;0;28;6;0;0;Train
1459;0;1;0;0;0;14419,8203;44419,8203;0;0;24;6;0;0;Train
1460;0;1;1;0;0;7041,29;23000;0;0;58;5;0;0;Train
1461;0;0;1;0;0;14823,5;22000;0;0;6;6;0;0;Train
1462;1;0;1;0;1;150671,6875;170000;0;0;60;3;1;0;Train
1463;0;0;0;0;0;7177,5098;11246,8301;0;0;14;6;0;0;Train
1464;1;0;0;1;0;0;20000;0;0;12;5;0;0;Train
1465;0;1;1;0;0;13156,1699;54000;6824,6099;0;92;3;0;0;Train
1468;0;1;1;0;1;245391,9688;282000;0;1;49;3;0;0;Train
1469;0;1;1;0;0;26647,3809;70000;0;1;165;3;0;0;Train
1470;0;0;0;0;0;3949,8;23949,8008;20000;0;39;5;0;0;Train
1471;0;0;1;0;1;34450,75;30000;0;0;34;3;1;0;Train
1472;0;0;1;0;1;16871,9805;31871,9805;15000;0;19;3;0;0;Train
1473;0;1;1;0;1;20010;46000;0;0;6;3;0;0;Train
1476;1;0;1;0;0;25289;80000;20000;0;397;5;1;0;Train
1479;1;0;1;0;0;6997,3301;47161,8398;40000;0;83;6;2;0;Train
1480;0;1;1;0;0;14118,1904;20118,1895;0;0;140;5;0;0;Train
1481;1;0;1;0;1;65100,6484;109828;20000;1;8;3;2;0;Train
1483;0;0;0;0;1;26673,0195;26673,0195;0;0;73;4;0;0;Train
1484;0;1;0;0;0;12010,9404;40010,9414;0;0;164;5;0;0;Train
1487;1;1;0;0;1;17082,7305;60000;10000;0;25;2;1;0;Train
1490;0;1;1;0;0;23481,75;55000;0;0;9;2;0;0;Train
1491;0;1;1;0;0;18713,1191;45000;0;1;131;5;0;0;Train
1492;1;0;1;0;0;22039,9902;35000;10000;0;15;5;0;0;Train
1493;0;1;1;0;0;21644;21644;0;0;136;3;0;0;Train
1494;1;1;0;0;0;9861,1904;35000;0;0;56;5;0;0;Train
1495;0;1;1;1;0;8000,79;13433,5498;0;0;0;3;0;0;Train
1496;1;0;0;0;0;20196;20196;0;0;72;3;0;0;Train
1497;0;1;1;0;0;89746,0781;89746,0781;0;0;96;3;1;0;Train
1498;1;0;1;0;0;5832,96;20832,9609;15000;0;21;1;0;0;Train
1502;1;0;0;0;0;13050;13050;0;0;20;3;0;0;Train
1504;1;0;0;0;0;8789,9004;54000;22000;1;77;4;2;0;Train
1506;0;1;1;0;0;5106,0898;50000;20000;0;37;3;0;0;Train
1507;0;0;1;0;1;48085,3281;48085,3281;0;1;56;3;0;0;Train
1508;0;0;1;0;1;19630,8398;19630,8398;0;1;46;3;1;0;Train
1509;1;0;1;0;1;94922,7578;220000;20000;1;229;3;1;0;Train
1510;0;0;1;0;0;22482,2891;52500;0;1;96;3;0;0;Train
1514;0;1;1;0;1;15000;30000;0;0;36;3;0;0;Train
1515;1;1;1;0;0;10321,3203;21000;0;0;80;5;1;0;Train
1516;0;1;1;0;0;12441;30000;5000;0;42;3;0;0;Train
1517;0;1;1;0;0;26726,8105;60000;0;0;117;3;0;0;Train
1518;0;0;1;1;0;0;9000;0;0;0;4;0;0;Train
1519;1;0;1;0;0;11598,5303;11598,5303;0;0;31;5;0;0;Train
1520;0;0;1;0;0;37414,8906;37414,8906;0;0;20;5;0;0;Train
1521;1;0;1;0;0;15394,7002;15394,7002;0;0;126;3;1;0;Train
1523;0;1;1;0;1;6360,27;36360,3711;30000;1;33;5;0;0;Train
1524;0;1;0;0;0;42623;55000;0;0;64;3;0;0;Train
1526;0;1;1;0;0;10501,2695;22501,2695;0;0;108;5;0;0;Train
1527;0;0;0;0;0;20580,4609;30000;6000;1;25;3;0;0;Train
1528;1;1;1;0;0;17221,0098;17221,0098;0;0;114;6;1;0;Train
1529;0;0;0;0;1;10511,3496;36500;0;0;7;3;0;0;Train
1530;1;0;1;0;0;10180,04;25180,0391;15000;0;60;5;1;0;Train
1531;0;1;1;0;0;10479,1104;32000;0;1;28;5;0;0;Train
1532;0;1;0;0;0;22413,6797;36000;0;0;18;3;0;0;Train
1533;1;0;0;0;1;17522;37522;20000;0;23;3;1;0;Train
1534;1;1;1;0;0;26100;36100;0;0;42;3;1;0;Train
1535;0;1;1;0;0;34699,0898;34699,0898;0;0;149;3;0;0;Train
1536;0;1;1;0;0;9318,9404;59318,9414;0;0;45;5;0;0;Train
1538;0;0;0;0;0;30816;30816;0;0;30;3;0;0;Train
1540;0;1;0;0;0;3480;24480;10000;0;58;6;0;0;Train
1543;0;1;1;0;0;23902,6797;23902,6797;0;0;65;5;0;0;Train
1544;0;1;1;0;0;7457,96;15557,96;8100;0;60;5;0;0;Train
1545;0;0;0;0;0;28882,5293;28882,5293;0;0;72;3;0;0;Train
1546;0;0;0;0;0;21839,2891;51839,2891;0;0;59;5;0;0;Train
1547;1;0;0;0;0;31762,7305;63525,4609;0;0;12;4;0;0;Train
1548;1;0;1;0;0;16510,6191;16510,6191;0;1;10;3;0;0;Train
1549;0;1;1;0;0;18222,3594;68222,3594;0;0;140;5;1;0;Train
1550;1;0;0;0;0;18804,2207;18804,2207;0;0;96;6;0;0;Train
1551;1;0;1;0;0;34119,6211;40000;0;1;16;6;1;0;Train
1552;0;1;1;0;0;25850,5605;25850,5605;0;0;252;5;1;0;Train
1553;1;1;0;0;0;23055;28000;0;0;69;5;1;0;Train
1555;0;0;1;0;0;25571,75;25571,75;0;0;290;6;0;0;Train
1556;0;1;1;0;1;13132,9004;24500;3000;0;137;5;0;0;Train
1558;0;0;1;0;0;5742,6602;12742,6602;7000;0;22;5;0;0;Train
1559;0;0;0;0;0;14086,3398;14086,3398;0;0;6;3;1;0;Train
1560;0;1;0;1;0;0;30000;15000;0;0;4;0;0;Train
1562;0;0;1;0;1;17700,1504;80000;15000;1;44;3;1;0;Train
1566;1;0;0;0;0;12253,6699;12253,6699;0;0;38;4;0;0;Train
1567;0;1;0;0;0;10184,7197;17184,7207;0;0;46;5;0;0;Train
1568;1;0;1;0;0;17677,9395;20000;0;0;0;5;0;0;Train
1569;1;0;0;0;1;8024,25;8024,25;0;0;60;4;0;0;Train
1570;0;1;1;0;1;51462,4219;50000;0;0;103;3;0;0;Train
1571;0;0;0;0;0;13529,5098;28000;0;0;171;6;0;0;Train
1572;0;1;1;0;0;16778,3105;60000;10000;0;12;5;0;0;Train
1573;1;1;0;0;0;48524,3281;63600;0;0;195;3;0;0;Train
1574;0;1;0;0;1;17377,5801;30000;0;0;144;5;0;0;Train
1576;1;0;1;0;0;11248,2998;30381,6504;13000;0;17;6;1;0;Train
1580;0;1;0;0;0;9844,3799;22000;0;0;252;5;0;0;Train
1581;0;1;1;0;0;8441,9004;9941,9004;1500;0;46;5;0;0;Train
1583;0;0;0;0;0;3877,1799;30000;8000;0;36;5;0;0;Train
1584;1;1;0;0;1;43500;88000;8000;1;20;3;1;0;Train
1587;1;1;0;0;0;4916,6602;15800;0;0;104;6;0;0;Train
1588;0;0;1;0;1;25443,8691;25443,8691;0;1;12;4;0;0;Train
1589;0;1;1;0;0;24631,5703;24600;0;0;22;3;1;0;Train
1590;0;1;1;0;1;4775,1401;9800;5000;1;14;5;0;0;Train
1591;1;0;1;0;0;26194,6406;41000;0;0;54;5;1;0;Train
1593;0;1;1;0;0;13341,6504;35000;0;0;45;6;0;0;Train
1596;0;1;1;0;1;17749,75;62749,75;10000;1;6;5;1;0;Train
1597;0;1;1;0;1;60900;135000;15000;0;9;3;0;0;Train
1598;0;1;0;0;0;8630,4805;30000;0;0;84;5;0;0;Train
1599;0;1;0;0;0;17493,1699;35000;0;0;184;3;0;0;Train
